"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"1972",1972,984306000,93274400,0.168,913815000,90525300,0.183011,"D101-E0-F1-cod",5,"D101","E0","F1","cod",72,"D101-E0-F1-cod-5",-0.0716149246270977,-0.0294732531112502,0.0893511904761904
"1973",1973,982097000,101470000,0.165,913320000,98768100,0.178728,"D101-E0-F1-cod",5,"D101","E0","F1","cod",73,"D101-E0-F1-cod-5",-0.0700307607089727,-0.0266275746526067,0.0831999999999999
"1974",1974,985395000,89602500,0.161,914378000,81576200,0.175018,"D101-E0-F1-cod",5,"D101","E0","F1","cod",74,"D101-E0-F1-cod-5",-0.0720695761598141,-0.0895767417203761,0.0870683229813665
"1975",1975,994764000,96364000,0.158,922065000,105690000,0.172033,"D101-E0-F1-cod",5,"D101","E0","F1","cod",75,"D101-E0-F1-cod-5",-0.0730816555484517,0.0967788800796978,0.0888164556962025
"1976",1976,1008540000,90429100,0.154,933402000,88929000,0.167705,"D101-E0-F1-cod",5,"D101","E0","F1","cod",76,"D101-E0-F1-cod-5",-0.0745017550121958,-0.0165886866064132,0.0889935064935065
"1977",1977,1021670000,90578700,0.151,945100000,74856500,0.164609,"D101-E0-F1-cod",5,"D101","E0","F1","cod",77,"D101-E0-F1-cod-5",-0.0749459218730118,-0.173575023708664,0.0901258278145696
"1978",1978,1035820000,93162400,0.148,965148000,99557900,0.159525,"D101-E0-F1-cod",5,"D101","E0","F1","cod",78,"D101-E0-F1-cod-5",-0.068228070514182,0.0686489399156741,0.0778716216216217
"1979",1979,1047350000,95384300,0.144,979145000,93529100,0.154846,"D101-E0-F1-cod",5,"D101","E0","F1","cod",79,"D101-E0-F1-cod-5",-0.0651214971117582,-0.0194497417289848,0.0753194444444446
"1980",1980,1059480000,101359000,0.141,988480000,91768400,0.152413,"D101-E0-F1-cod",5,"D101","E0","F1","cod",80,"D101-E0-F1-cod-5",-0.0670140068712954,-0.0946201126688306,0.0809432624113476
"1981",1981,1073570000,96962400,0.138,1004960000,95894100,0.148323,"D101-E0-F1-cod",5,"D101","E0","F1","cod",81,"D101-E0-F1-cod-5",-0.0639082686736775,-0.0110176728298804,0.0748043478260869
"1982",1982,1092110000,98341000,0.134,1023860000,90449600,0.143881,"D101-E0-F1-cod",5,"D101","E0","F1","cod",82,"D101-E0-F1-cod-5",-0.0624937048465814,-0.0802452690129244,0.0737388059701493
"1983",1983,1116570000,88245500,0.131,1045640000,84269800,0.140953,"D101-E0-F1-cod",5,"D101","E0","F1","cod",83,"D101-E0-F1-cod-5",-0.063524902155709,-0.0450527222351281,0.0759770992366411
"1984",1984,1142020000,104442000,0.128,1068690000,98508500,0.137784,"D101-E0-F1-cod",5,"D101","E0","F1","cod",84,"D101-E0-F1-cod-5",-0.0642107843995727,-0.0568114360123322,0.0764374999999999
"1985",1985,1165620000,98693100,0.124,1087810000,95782700,0.133839,"D101-E0-F1-cod",5,"D101","E0","F1","cod",85,"D101-E0-F1-cod-5",-0.066754173744445,-0.029489396928458,0.0793467741935485
"1986",1986,1187940000,90763900,0.121,1105280000,86143000,0.131158,"D101-E0-F1-cod",5,"D101","E0","F1","cod",86,"D101-E0-F1-cod-5",-0.0695826388538142,-0.0509112102939605,0.0839504132231405
"1987",1987,1215390000,95375400,0.118,1127550000,89233900,0.128186,"D101-E0-F1-cod",5,"D101","E0","F1","cod",87,"D101-E0-F1-cod-5",-0.0722730975242515,-0.0643929147348268,0.0863220338983051
"1988",1988,1240520000,101409000,0.114,1149380000,102361000,0.123829,"D101-E0-F1-cod",5,"D101","E0","F1","cod",88,"D101-E0-F1-cod-5",-0.073469190339535,0.00938772692759025,0.0862192982456139
"1989",1989,1262680000,104729000,0.111,1168220000,97926100,0.120777,"D101-E0-F1-cod",5,"D101","E0","F1","cod",89,"D101-E0-F1-cod-5",-0.0748091361231666,-0.0649571751854787,0.088081081081081
"1990",1990,1286050000,106537000,0.108,1188880000,100167000,0.117632,"D101-E0-F1-cod",5,"D101","E0","F1","cod",90,"D101-E0-F1-cod-5",-0.0755569379106567,-0.0597914339619099,0.0891851851851852
"1991",1991,1314230000,93998600,0.104,1216790000,87921500,0.112967,"D101-E0-F1-cod",5,"D101","E0","F1","cod",91,"D101-E0-F1-cod-5",-0.0741422734224603,-0.0646509628866813,0.0862211538461539
"1992",1992,1349330000,104295000,0.101,1249760000,93994500,0.109715,"D101-E0-F1-cod",5,"D101","E0","F1","cod",92,"D101-E0-F1-cod-5",-0.0737921783403615,-0.0987631238314397,0.0862871287128712
"1993",1993,1385470000,105373000,0.097,1282980000,105230000,0.10533,"D101-E0-F1-cod",5,"D101","E0","F1","cod",93,"D101-E0-F1-cod-5",-0.0739748966054841,-0.00135708388296812,0.0858762886597937
"1994",1994,1419420000,104414000,0.094,1311930000,107572000,0.102382,"D101-E0-F1-cod",5,"D101","E0","F1","cod",94,"D101-E0-F1-cod-5",-0.0757281143002071,0.0302449863045186,0.0891702127659574
"1995",1995,1456110000,115132000,0.091,1342110000,105383000,0.0994265,"D101-E0-F1-cod",5,"D101","E0","F1","cod",95,"D101-E0-F1-cod-5",-0.0782907884706513,-0.0846767188965709,0.0925989010989011
"1996",1996,1494260000,101781000,0.087,1379480000,92825400,0.0947095,"D101-E0-F1-cod",5,"D101","E0","F1","cod",96,"D101-E0-F1-cod-5",-0.0768139413488951,-0.0879889173814366,0.0886149425287357
"1997",1997,1537320000,112382000,0.084,1425060000,120497000,0.090984,"D101-E0-F1-cod",5,"D101","E0","F1","cod",97,"D101-E0-F1-cod-5",-0.0730231832019358,0.0722090726272891,0.083142857142857
"1998",1998,1584300000,108699000,0.081,1471040000,103310000,0.0875922,"D101-E0-F1-cod",5,"D101","E0","F1","cod",98,"D101-E0-F1-cod-5",-0.0714889856719056,-0.049577273019991,0.0813851851851851
"1999",1999,1629250000,106805000,0.077,1516230000,137160000,0.0831326,"D101-E0-F1-cod",5,"D101","E0","F1","cod",99,"D101-E0-F1-cod-5",-0.0693693417216511,0.284209540751837,0.0796441558441559
"2000",2000,1678510000,112862000,0.074,1572060000,114086000,0.0791735,"D101-E0-F1-cod",5,"D101","E0","F1","cod",100,"D101-E0-F1-cod-5",-0.0634193421546491,0.0108451028689904,0.0699121621621621
"2001",2001,4082630000,142984000,0,4472550000,146237000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",1,"D101-E0-F1-cod-6",0.0955070628491928,0.0227507972920047,NA
"2002",2002,4082630000,131083000,0,4472550000,145792000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",2,"D101-E0-F1-cod-6",0.0955070628491928,0.112211347009147,NA
"2003",2003,4085690000,133383000,0,4472410000,145343000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",3,"D101-E0-F1-cod-6",0.0946523108703793,0.0896665991918011,NA
"2004",2004,4093760000,131676000,0,4471690000,144890000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",4,"D101-E0-F1-cod-6",0.0923185531149848,0.10035238008445,NA
"2005",2005,4100060000,133477000,0,4470150000,144430000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",5,"D101-E0-F1-cod-6",0.0902645327141554,0.0820590813398563,NA
"2006",2006,4105390000,125966000,0,4467560000,143961000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",6,"D101-E0-F1-cod-6",0.0882181717205917,0.14285600876427,NA
"2007",2007,4108740000,130055000,0,4463810000,143483000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",7,"D101-E0-F1-cod-6",0.0864182206710573,0.103248625581485,NA
"2008",2008,4109050000,117964000,0,4458860000,142995000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",8,"D101-E0-F1-cod-6",0.085131599761502,0.212191855142247,NA
"2009",2009,4103950000,138411000,0,4452740000,142496000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",9,"D101-E0-F1-cod-6",0.0849888522033651,0.0295135502236094,NA
"2010",2010,4093360000,138782000,0,4445500000,141985000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",10,"D101-E0-F1-cod-6",0.0860271268591084,0.0230793618769005,NA
"2011",2011,4077800000,127788000,0,4437210000,141462000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",11,"D101-E0-F1-cod-6",0.0881382117808622,0.107005352615269,NA
"2012",2012,4070190000,142659000,0,4427970000,140925000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",12,"D101-E0-F1-cod-6",0.0879025303487061,-0.0121548587891405,NA
"2013",2013,4067040000,125409000,0,4417850000,140375000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",13,"D101-E0-F1-cod-6",0.0862568354380581,0.119337527609661,NA
"2014",2014,4066880000,135545000,0,4406930000,139809000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",14,"D101-E0-F1-cod-6",0.0836144661263671,0.0314581873178649,NA
"2015",2015,4072160000,125606000,0,4395280000,139226000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",15,"D101-E0-F1-cod-6",0.0793485521197595,0.108434310462876,NA
"2016",2016,4074660000,136516000,0,4382940000,138626000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",16,"D101-E0-F1-cod-6",0.0756578462988323,0.0154560637580943,NA
"2017",2017,4077160000,131882000,0,4369980000,138006000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",17,"D101-E0-F1-cod-6",0.0718195999175897,0.0464354498718551,NA
"2018",2018,4076580000,132215000,0,4356420000,137366000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",18,"D101-E0-F1-cod-6",0.0686457766068616,0.0389592708845441,NA
"2019",2019,4078120000,136314000,0,4342280000,136704000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",19,"D101-E0-F1-cod-6",0.0647749453179406,0.00286104141907654,NA
"2020",2020,4078970000,143178000,0,4327590000,136020000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",20,"D101-E0-F1-cod-6",0.0609516618165861,-0.0499937141180908,NA
"2021",2021,4080970000,128055000,0,4312350000,135314000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",21,"D101-E0-F1-cod-6",0.0566973048074355,0.0566865799851626,NA
"2022",2022,4.088e+09,130807000,0,4296570000,134588000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",22,"D101-E0-F1-cod-6",0.0510200587084149,0.0289051809153944,NA
"2023",2023,4098550000,126029000,0,4280230000,133843000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",23,"D101-E0-F1-cod-6",0.0443278720523112,0.0620016028057035,NA
"2024",2024,4104350000,126506000,0,4263330000,133084000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",24,"D101-E0-F1-cod-6",0.0387345133821433,0.0519975337138159,NA
"2025",2025,4105800000,131584000,0,4245860000,132307000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",25,"D101-E0-F1-cod-6",0.0341127185932096,0.0054945890077821,NA
"2026",2026,4100390000,126616000,0,4227820000,131472000,0,"D101-E0-F1-cod",6,"D101","E0","F1","cod",26,"D101-E0-F1-cod-6",0.0310775316494285,0.0383521829784545,NA
"2027",2027,4091140000,124476000,0.005,4209210000,130991000,0.00488435,"D101-E0-F1-cod",6,"D101","E0","F1","cod",27,"D101-E0-F1-cod-6",0.0288599265730334,0.0523394067932774,-0.02313
"2028",2028,4060720000,123973000,0.01,4170120000,130421000,0.00978574,"D101-E0-F1-cod",6,"D101","E0","F1","cod",28,"D101-E0-F1-cod-6",0.0269410350873737,0.0520113250465827,-0.0214260000000001
"2029",2029,4008220000,136261000,0.014,4111960000,129710000,0.0137104,"D101-E0-F1-cod",6,"D101","E0","F1","cod",29,"D101-E0-F1-cod-6",0.0258818128745428,-0.0480768525109899,-0.0206857142857144
"2030",2030,3939660000,125230000,0.019,4040750000,128822000,0.0186057,"D101-E0-F1-cod",6,"D101","E0","F1","cod",30,"D101-E0-F1-cod-6",0.0256595746841098,0.0286832228699193,-0.0207526315789474
"2031",2031,3857640000,123218000,0.024,3954910000,127816000,0.0235198,"D101-E0-F1-cod",6,"D101","E0","F1","cod",31,"D101-E0-F1-cod-6",0.0252148982279321,0.037315976561866,-0.0200083333333333
"2032",2032,3768610000,133203000,0.029,3856850000,126671000,0.0284856,"D101-E0-F1-cod",6,"D101","E0","F1","cod",32,"D101-E0-F1-cod-6",0.0234144684645002,-0.049037934581053,-0.0177379310344828
"2033",2033,3668110000,141123000,0.034,3748830000,125367000,0.0334426,"D101-E0-F1-cod",6,"D101","E0","F1","cod",33,"D101-E0-F1-cod-6",0.0220058831387281,-0.111647286409728,-0.0163941176470588
"2034",2034,3561280000,132705000,0.039,3633180000,123955000,0.0384448,"D101-E0-F1-cod",6,"D101","E0","F1","cod",34,"D101-E0-F1-cod-6",0.0201893701141163,-0.0659357220903508,-0.0142358974358974
"2035",2035,3457630000,129709000,0.043,3511790000,122504000,0.0426384,"D101-E0-F1-cod",6,"D101","E0","F1","cod",35,"D101-E0-F1-cod-6",0.0156639085153704,-0.055547417681117,-0.00840930232558132
"2036",2036,3362410000,127561000,0.048,3389130000,121227000,0.0480319,"D101-E0-F1-cod",6,"D101","E0","F1","cod",36,"D101-E0-F1-cod-6",0.00794668110075809,-0.0496546750182266,0.000664583333333362
"2037",2037,3266260000,132742000,0.053,3262570000,120549000,0.0535573,"D101-E0-F1-cod",6,"D101","E0","F1","cod",37,"D101-E0-F1-cod-6",-0.00112973247690019,-0.0918548763767308,0.0105150943396227
"2038",2038,3167350000,129922000,0.058,3133330000,121201000,0.0592,"D101-E0-F1-cod",6,"D101","E0","F1","cod",38,"D101-E0-F1-cod-6",-0.0107408401344973,-0.0671248903188067,0.0206896551724138
"2039",2039,3066540000,133236000,0.063,3002870000,124375000,0.0649916,"D101-E0-F1-cod",6,"D101","E0","F1","cod",39,"D101-E0-F1-cod-6",-0.0207628141162352,-0.0665060494160737,0.0316126984126983
"2040",2040,2966690000,124624000,0.067,2873060000,131527000,0.0699299,"D101-E0-F1-cod",6,"D101","E0","F1","cod",40,"D101-E0-F1-cod-6",-0.0315604259292343,0.0553906149698292,0.0437298507462686
"2041",2041,2870700000,120556000,0.072,2749440000,142588000,0.0760158,"D101-E0-F1-cod",6,"D101","E0","F1","cod",41,"D101-E0-F1-cod-6",-0.0422405685024558,0.182753243306015,0.055775
"2042",2042,2775740000,125595000,0.077,2633410000,148382000,0.0820227,"D101-E0-F1-cod",6,"D101","E0","F1","cod",42,"D101-E0-F1-cod-6",-0.0512764163790557,0.181432381862335,0.0652298701298702
"2043",2043,2676790000,126386000,0.082,2531560000,131081000,0.0874085,"D101-E0-F1-cod",6,"D101","E0","F1","cod",43,"D101-E0-F1-cod-6",-0.0542552833804669,0.0371481018467235,0.0659573170731707
"2044",2044,2575620000,127523000,0.087,2450270000,106145000,0.0918731,"D101-E0-F1-cod",6,"D101","E0","F1","cod",44,"D101-E0-F1-cod-6",-0.0486678935557264,-0.16764034723148,0.056012643678161
"2045",2045,2477310000,131720000,0.092,2385760000,106810000,0.0957151,"D101-E0-F1-cod",6,"D101","E0","F1","cod",45,"D101-E0-F1-cod-6",-0.036955407276441,-0.189113270573945,0.0403815217391304
"2046",2046,2383740000,113860000,0.096,2319580000,118863000,0.0989092,"D101-E0-F1-cod",6,"D101","E0","F1","cod",46,"D101-E0-F1-cod-6",-0.0269156871135275,0.0439399262251888,0.0303041666666667
"2047",2047,2299650000,116750000,0.101,2239530000,116335000,0.104455,"D101-E0-F1-cod",6,"D101","E0","F1","cod",47,"D101-E0-F1-cod-6",-0.0261431087339378,-0.00355460385438972,0.0342079207920792
"2048",2048,2219140000,128548000,0.106,2147540000,130051000,0.110713,"D101-E0-F1-cod",6,"D101","E0","F1","cod",48,"D101-E0-F1-cod-6",-0.0322647512099282,0.0116921305660143,0.0444622641509435
"2049",2049,2133750000,110853000,0.111,2053090000,102817000,0.116614,"D101-E0-F1-cod",6,"D101","E0","F1","cod",49,"D101-E0-F1-cod-6",-0.0378019917984769,-0.0724923998448396,0.0505765765765765
"2050",2050,2051530000,112922000,0.116,1963110000,115068000,0.122601,"D101-E0-F1-cod",6,"D101","E0","F1","cod",50,"D101-E0-F1-cod-6",-0.043099540343061,0.0190042684330777,0.0569051724137931
"2051",2051,1974120000,115096000,0.121,1880490000,114477000,0.128326,"D101-E0-F1-cod",6,"D101","E0","F1","cod",51,"D101-E0-F1-cod-6",-0.0474287277369157,-0.00537811913533051,0.0605454545454545
"2052",2052,1893210000,117604000,0.125,1794730000,129576000,0.133258,"D101-E0-F1-cod",6,"D101","E0","F1","cod",52,"D101-E0-F1-cod-6",-0.0520174729691899,0.101799258528621,0.0660639999999999
"2053",2053,1815970000,114055000,0.13,1716170000,107163000,0.139021,"D101-E0-F1-cod",6,"D101","E0","F1","cod",53,"D101-E0-F1-cod-6",-0.0549568550141247,-0.0604269869799658,0.0693923076923077
"2054",2054,1743570000,114577000,0.135,1646500000,124632000,0.144453,"D101-E0-F1-cod",6,"D101","E0","F1","cod",54,"D101-E0-F1-cod-6",-0.0556731304163297,0.0877575778733952,0.0700222222222221
"2055",2055,1676870000,120823000,0.14,1587990000,112032000,0.149124,"D101-E0-F1-cod",6,"D101","E0","F1","cod",55,"D101-E0-F1-cod-6",-0.0530035124964965,-0.0727593256250879,0.0651714285714285
"2056",2056,1614180000,110012000,0.145,1531900000,115027000,0.154231,"D101-E0-F1-cod",6,"D101","E0","F1","cod",56,"D101-E0-F1-cod-6",-0.0509732495756359,0.0455859360797004,0.0636620689655174
"2057",2057,1557850000,110206000,0.149,1483790000,106212000,0.157935,"D101-E0-F1-cod",6,"D101","E0","F1","cod",57,"D101-E0-F1-cod-6",-0.0475398786789486,-0.0362412209861532,0.0599664429530201
"2058",2058,1508470000,120845000,0.154,1437570000,116340000,0.163308,"D101-E0-F1-cod",6,"D101","E0","F1","cod",58,"D101-E0-F1-cod-6",-0.0470012661836165,-0.0372791592535893,0.0604415584415585
"2059",2059,1457800000,113969000,0.159,1.391e+09,122560000,0.168407,"D101-E0-F1-cod",6,"D101","E0","F1","cod",59,"D101-E0-F1-cod-6",-0.0458224722184113,0.0753801472330195,0.0591635220125786
"2060",2060,1410680000,107842000,0.164,1343090000,97650300,0.174482,"D101-E0-F1-cod",6,"D101","E0","F1","cod",60,"D101-E0-F1-cod-6",-0.0479130632035614,-0.0945058511526122,0.0639146341463414
"2061",2061,1370180000,95581300,0.169,1300990000,106591000,0.180453,"D101-E0-F1-cod",6,"D101","E0","F1","cod",61,"D101-E0-F1-cod-6",-0.0504970149907311,0.115186757242264,0.0677692307692307
"2062",2062,1329180000,94554500,0.174,1261180000,90583500,0.185619,"D101-E0-F1-cod",6,"D101","E0","F1","cod",62,"D101-E0-F1-cod-6",-0.0511593614107946,-0.0419969435616496,0.0667758620689656
"2063",2063,1282330000,102795000,0.178,1213880000,114453000,0.19036,"D101-E0-F1-cod",6,"D101","E0","F1","cod",63,"D101-E0-F1-cod-6",-0.0533793953194575,0.113410185320298,0.0694382022471911
"2064",2064,1227830000,102939000,0.183,1164520000,97279300,0.195002,"D101-E0-F1-cod",6,"D101","E0","F1","cod",64,"D101-E0-F1-cod-6",-0.0515625127257031,-0.0549811053147981,0.065584699453552
"2065",2065,1172010000,104118000,0.188,1113250000,104686000,0.200326,"D101-E0-F1-cod",6,"D101","E0","F1","cod",65,"D101-E0-F1-cod-6",-0.0501360909889847,0.00545534873893083,0.0655638297872341
"2066",2066,1122370000,105134000,0.188,1071090000,102988000,0.199221,"D101-E0-F1-cod",6,"D101","E0","F1","cod",66,"D101-E0-F1-cod-6",-0.045689033028324,-0.0204120455799266,0.059686170212766
"2067",2067,1084460000,101244000,0.185,1035730000,109142000,0.196233,"D101-E0-F1-cod",6,"D101","E0","F1","cod",67,"D101-E0-F1-cod-6",-0.0449348062630249,0.0780095610604085,0.0607189189189189
"2068",2068,1060570000,93952600,0.181,1012610000,84927700,0.192247,"D101-E0-F1-cod",6,"D101","E0","F1","cod",68,"D101-E0-F1-cod-6",-0.0452209660842754,-0.0960580122316998,0.0621381215469614
"2069",2069,1048080000,94024200,0.178,1000690000,92656800,0.189065,"D101-E0-F1-cod",6,"D101","E0","F1","cod",69,"D101-E0-F1-cod-6",-0.0452160140447294,-0.0145430644451109,0.0621629213483147
"2070",2070,1039370000,98482700,0.175,994352000,96006900,0.185133,"D101-E0-F1-cod",6,"D101","E0","F1","cod",70,"D101-E0-F1-cod-6",-0.0433127760085436,-0.0251394407342609,0.0579028571428572
"2071",2071,1030570000,97551200,0.171,982641000,99757400,0.181846,"D101-E0-F1-cod",6,"D101","E0","F1","cod",71,"D101-E0-F1-cod-6",-0.0465072726743453,0.0226158161047737,0.0634269005847953
"2072",2072,1025320000,92985200,0.168,973126000,95075000,0.179767,"D101-E0-F1-cod",6,"D101","E0","F1","cod",72,"D101-E0-F1-cod-6",-0.0509050832910701,0.0224745443360879,0.0700416666666667
"2073",2073,1024850000,91734800,0.165,967987000,96607200,0.177446,"D101-E0-F1-cod",6,"D101","E0","F1","cod",73,"D101-E0-F1-cod-6",-0.0554842172025174,0.0531139763753777,0.0754303030303029
"2074",2074,1026640000,90285800,0.161,968074000,79287000,0.173107,"D101-E0-F1-cod",6,"D101","E0","F1","cod",74,"D101-E0-F1-cod-6",-0.0570462869165433,-0.121822036244902,0.0751987577639752
"2075",2075,1029150000,91802800,0.158,972175000,97736000,0.169316,"D101-E0-F1-cod",6,"D101","E0","F1","cod",75,"D101-E0-F1-cod-6",-0.0553612204246223,0.0646298369984358,0.0716202531645569
"2076",2076,1031250000,103417000,0.154,976081000,104363000,0.164543,"D101-E0-F1-cod",6,"D101","E0","F1","cod",76,"D101-E0-F1-cod-6",-0.0534972121212121,0.00914743224034733,0.0684610389610389
"2077",2077,1034560000,104817000,0.151,976734000,100030000,0.16211,"D101-E0-F1-cod",6,"D101","E0","F1","cod",77,"D101-E0-F1-cod-6",-0.0558942932261058,-0.0456700726027267,0.0735761589403974
"2078",2078,1042900000,92184100,0.148,985231000,98081800,0.15885,"D101-E0-F1-cod",6,"D101","E0","F1","cod",78,"D101-E0-F1-cod-6",-0.0552967686259469,0.063977410421103,0.0733108108108108
"2079",2079,1061450000,103676000,0.144,1002530000,98716100,0.154565,"D101-E0-F1-cod",6,"D101","E0","F1","cod",79,"D101-E0-F1-cod-6",-0.0555089735738848,-0.0478403873606235,0.0733680555555557
"2080",2080,1084650000,89825300,0.141,1024320000,83454900,0.151189,"D101-E0-F1-cod",6,"D101","E0","F1","cod",80,"D101-E0-F1-cod-6",-0.0556216290969437,-0.0709198856001594,0.0722624113475178
"2081",2081,1106590000,92863900,0.138,1047180000,108709000,0.147609,"D101-E0-F1-cod",6,"D101","E0","F1","cod",81,"D101-E0-F1-cod-6",-0.0536874542513487,0.170627122057118,0.0696304347826085
"2082",2082,1129350000,98341000,0.134,1067010000,86999900,0.143505,"D101-E0-F1-cod",6,"D101","E0","F1","cod",82,"D101-E0-F1-cod-6",-0.0551998937441891,-0.11532422895842,0.0709328358208954
"2083",2083,1146590000,100955000,0.131,1082990000,108831000,0.140375,"D101-E0-F1-cod",6,"D101","E0","F1","cod",83,"D101-E0-F1-cod-6",-0.0554688249505054,0.0780149571591303,0.0715648854961832
