"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","B","E","F","I","L","R","X","species","year","ID"
"16346",22725.7,19483.8,0.314,12734.6,15844.7,0.498762,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",46,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16347",18507.5,10739.7,0.314,9990.11,25568.3,0.456726,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",47,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16348",17249.2,16423.8,0.314,9223.44,10661.2,0.435698,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",48,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16349",17329.6,17076.3,0.314,9259.46,7098.73,0.41719,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",49,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16350",15840.5,14690.8,0.314,10006.2,18437.1,0.368556,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",50,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16351",14370.7,19705.3,0.314,10098.1,14511,0.37217,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",51,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16352",13734.3,11503.1,0.314,9068.83,23941.4,0.374034,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",52,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16353",13329.2,9931.72,0.314,8904.1,10494.5,0.34211,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",53,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16354",13234.7,39713.2,0.314,9639.73,11840.3,0.298426,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",54,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16355",12732.4,12196.1,0.314,11228.2,20533.9,0.260559,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",55,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16356",12127.5,19970.8,0.314,12251.2,13346.6,0.251208,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",56,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16357",14023.3,31056.6,0.314,12457.3,14501.3,0.276742,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",57,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16358",15522.4,43753,0.314,12931.9,29864.4,0.300355,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",58,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16359",15507.7,23648.7,0.314,12963.1,18505.3,0.304086,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",59,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16360",17214.3,13513.8,0.314,12890.2,32744.7,0.31703,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",60,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16361",20547.6,36873.7,0.314,14053.1,14905,0.34505,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",61,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16362",22025.6,14755.8,0.314,14913.4,15663.6,0.344959,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",62,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16363",20692.2,22621.2,0.314,15956.6,42622.5,0.309873,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",63,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16364",20315.7,33436.2,0.314,16323.7,17154.6,0.314283,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",64,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16365",19876.4,30246.8,0.314,15918.4,21067.4,0.28076,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",65,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16366",18881.5,62407,0.314,18208,19510.7,0.233376,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",66,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16367",19678.8,58047.7,0.314,20574.6,25429.3,0.241686,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",67,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16368",21804.2,16055.4,0.314,20951.8,51044.9,0.276367,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",68,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16369",26631.1,93413,0.314,20288.9,32445.9,0.346096,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",69,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16370",31875.7,14910.8,0.314,19456.5,29444.5,0.384581,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",70,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16371",32862.3,41746.1,0.314,20825.2,33904.7,0.367625,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",71,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16372",35880.9,8921.17,0.314,22161.3,31489.5,0.402239,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",72,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16373",36892.2,23815.3,0.314,21240.8,16088.5,0.43999,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",73,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16374",33325.7,53890.8,0.314,19768.5,24032.6,0.403841,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",74,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16375",28743.6,40541.6,0.314,19020.3,18891.9,0.379757,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",75,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16376",24788.9,13806.1,0.314,17484.3,43724.9,0.362227,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",76,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16377",25893,16442.2,0.314,16268.8,17103.1,0.407275,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",77,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16378",28050.4,43640.6,0.314,15187.8,20616.8,0.428473,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",78,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16379",26159.6,29097.9,0.314,15827.1,42098.7,0.382587,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",79,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16380",22794.1,41551.5,0.314,16056.9,13827.6,0.347791,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",80,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16381",22693,44301.5,0.314,15997.5,24843,0.317988,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",81,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16382",24077.5,21163.5,0.314,17997.1,25749.8,0.322082,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",82,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16383",25634,23424.7,0.314,18477.3,29289.6,0.361921,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",83,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16384",27583.3,44818.6,0.314,17383.6,30022.7,0.399634,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",84,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16385",26994,20645.7,0.314,16528.1,21230.4,0.392394,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",85,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16386",24984.4,29309.6,0.314,16559.9,20960.4,0.349289,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",86,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16387",25068.1,21697.7,0.314,17467.1,26870.1,0.34635,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",87,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16388",24849.6,60783.6,0.314,17461.1,29052.5,0.360164,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",88,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16389",23513.6,29992,0.314,16662.3,36298.1,0.341759,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",89,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16390",23012.4,10728.6,0.314,16822.4,19908.8,0.3218,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",90,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16391",25597,47260.2,0.314,18116.8,37783.9,0.324997,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",91,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16392",27518.2,17863.2,0.314,19781.4,9804.66,0.337065,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",92,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16393",25274.5,66876.3,0.314,20055.6,26932.7,0.300831,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",93,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16394",24469.9,6639.41,0.314,20948.2,30016.9,0.290981,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",94,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16395",24938.9,77526.7,0.314,20392.8,25171.6,0.326345,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",95,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16396",27056.3,10653,0.314,19105.7,30898.5,0.349175,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",96,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16397",27994,16856.6,0.314,18885.2,19840.5,0.373739,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",97,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16398",29769.4,54378.2,0.314,18419.5,21252.8,0.397047,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",98,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16399",29897.3,30975.6,0.314,17780.7,11867.9,0.430452,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",99,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16400",26011.9,38418.6,0.314,16092.6,22595.4,0.417913,"A1-B2-E1-F0-I0-L1-R0-X0-fla",23,"A1","B2","E1","F0","I0","L1","R0","X0","fla",100,"A1-B2-E1-F0-I0-L1-R0-X0-fla-23"
"16401",86074.5,16348,0,138726,44322.5,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",1,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16402",86074.5,40108.5,0,138726,43904.2,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",2,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16403",85650.8,12860.8,0,138714,43484.9,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",3,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16404",83573.1,97653.1,0,138621,43061.8,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",4,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16405",81379.9,41448.4,0,138389,42632.3,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",5,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16406",80096.8,22828,0,138013,42195.2,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",6,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16407",84743,15729.8,0,137503,41748.5,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",7,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16408",91547,21186.1,0,136867,41289.6,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",8,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16409",92464.7,18309.9,0,136119,40814.4,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",9,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16410",89003.9,41442.6,0,135271,40316,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",10,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16411",84051.8,106029,0,134334,39783.2,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",11,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16412",79409.3,18651.1,0,133315,39198.2,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",12,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16413",78734.3,18504.4,0,132219,38532.3,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",13,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16414",86169.5,16942.3,0,131049,37742.9,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",14,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16415",92134.3,12311.9,0,129799,36772.1,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",15,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16416",90555.1,32106,0,128457,35555.9,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",16,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16417",85887.3,3712.45,0,126998,34059.2,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",17,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16418",80165.5,13788.7,0,125382,32355.5,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",18,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16419",75434,88857.8,0,123552,30770.6,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",19,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16420",70190.5,11191.6,0,121438,30111.5,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",20,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16421",65681.6,8124.03,0,118981,32121.6,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",21,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16422",68645.6,51209.6,0,116192,39946.8,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",22,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16423",71953.1,20392.4,0,113269,41640.9,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",23,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16424",70005,30211,0,110823,29401.2,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",24,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16425",69724.5,9530.61,0,109877,27793.9,0,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",25,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16426",70414.9,43853.7,0.314,110337,28822.4,0.174596,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",26,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16427",52398.7,62152.9,0.314,92803,29334,0.153623,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",27,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16428",39447.5,27565.1,0.314,79264.5,28973.1,0.135468,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",28,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16429",33215.4,22243.5,0.314,69536.6,29175,0.130978,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",29,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16430",33711.4,88368.6,0.314,62339.4,30471.8,0.150305,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",30,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16431",33165.6,93169.6,0.314,55859.9,33500,0.164595,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",31,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16432",30829,9829.09,0.314,50339.3,37079.3,0.169606,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",32,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16433",35286.6,19352.2,0.314,46251.2,35120.7,0.212867,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",33,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16434",43701.1,11603.9,0.314,42058.5,14393.9,0.28741,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",34,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16435",42729.5,41193.9,0.314,36977.9,19209.4,0.309767,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",35,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16436",34664.2,47304.4,0.314,32461.5,22451.9,0.283048,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",36,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16437",27817.7,24808.9,0.314,28137.2,22933.3,0.268668,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",37,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16438",25494.9,30923.1,0.314,24313.4,22307.9,0.28175,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",38,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16439",27023.5,12420.4,0.314,21610.9,21918.4,0.335643,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",39,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16440",27205.5,11975.5,0.314,19078.7,21520.4,0.37863,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",40,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16441",25628.2,11755.1,0.314,16729.7,20291.6,0.392307,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",41,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16442",22673.5,31168,0.314,14937.4,18041.5,0.374142,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",42,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16443",18735.5,23309.3,0.314,13942.8,17351.6,0.317056,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",43,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16444",15953.3,14142.4,0.314,13877.6,44721.2,0.273842,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",44,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16445",15916.5,9635.98,0.314,14195.7,15050.5,0.269436,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",45,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16446",16899.5,59799.7,0.314,14869.6,20618.9,0.244097,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",46,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16447",16203.5,6921.91,0.314,17811.6,23001.4,0.20273,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",47,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16448",15274.6,30747.4,0.314,20403.5,20871,0.187887,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",48,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16449",18244.7,11245.9,0.314,21431.7,27248.9,0.214823,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",49,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16450",20093.1,65951.6,0.314,21728.3,40061.4,0.238717,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",50,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16451",19270,22209.4,0.314,21469.2,24018.7,0.218471,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",51,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16452",19113,12415.6,0.314,22355.2,22550.3,0.201678,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",52,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16453",22345.1,46222.3,0.314,24991,17257.6,0.216072,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",53,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16454",24855.8,42613.8,0.314,26466.5,17971.1,0.245344,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",54,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16455",22970.7,18472.1,0.314,25472.3,33731.9,0.240299,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",55,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16456",23377.4,13502.4,0.314,23688.6,27523.8,0.267877,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",56,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16457",25811,36995.7,0.314,21494.3,30584.9,0.308922,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",57,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16458",25137.6,40736,0.314,20401.3,28348.4,0.297114,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",58,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
"16459",22183.8,22703.5,0.314,20549.5,46866.9,0.254261,"A1-B2-E1-F0-I0-L1-R0-X0-fla",24,"A1","B2","E1","F0","I0","L1","R0","X0","fla",59,"A1-B2-E1-F0-I0-L1-R0-X0-fla-24"
