"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"750",52215.4,20605.3,0.114,49808.4,16868.5,0.119095,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1962,"B4-D100-E0-F0-fla-3"
"751",53614.3,13740.7,0.114,50223,33550.2,0.122175,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1963,"B4-D100-E0-F0-fla-3"
"752",55489.2,16321.3,0.114,50437.8,14833.3,0.124396,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1964,"B4-D100-E0-F0-fla-3"
"753",53591.5,14637.8,0.114,49134.9,16029.2,0.121299,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1965,"B4-D100-E0-F0-fla-3"
"754",49360,16803.6,0.114,46571,18858,0.118446,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1966,"B4-D100-E0-F0-fla-3"
"755",44425.2,35475,0.114,42826.7,39492.9,0.11617,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1967,"B4-D100-E0-F0-fla-3"
"756",39804.1,13257.6,0.114,39121.7,16096.7,0.113622,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1968,"B4-D100-E0-F0-fla-3"
"757",37438.8,3953.5,0.114,37684.4,9348,0.110682,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1969,"B4-D100-E0-F0-fla-3"
"758",35829.4,18496.6,0.114,36963.6,21978.8,0.107912,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1970,"B4-D100-E0-F0-fla-3"
"759",32789.3,30592.2,0.114,34905.1,25315.7,0.104236,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1971,"B4-D100-E0-F0-fla-3"
"760",29755.9,114677,0.114,32865.2,108875,0.101446,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1972,"B4-D100-E0-F0-fla-3"
"761",28806,17605.5,0.114,32025.5,19294.5,0.103274,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1973,"B4-D100-E0-F0-fla-3"
"762",36432.5,62276.1,0.114,38648.9,64966.8,0.107975,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1974,"B4-D100-E0-F0-fla-3"
"763",44989.4,18851.1,0.114,46092.1,17139.4,0.110642,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1975,"B4-D100-E0-F0-fla-3"
"764",51243.8,32011.6,0.114,51891.5,32618.9,0.111589,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1976,"B4-D100-E0-F0-fla-3"
"765",54226.9,33161.7,0.114,54540.4,32988.5,0.112574,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1977,"B4-D100-E0-F0-fla-3"
"766",54018.8,5655.73,0.114,54034,6525.85,0.113138,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1978,"B4-D100-E0-F0-fla-3"
"767",52903.4,45222.9,0.114,52704.5,44486.6,0.11361,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1979,"B4-D100-E0-F0-fla-3"
"768",49526.3,17223.1,0.114,49216.3,17465.9,0.113888,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1980,"B4-D100-E0-F0-fla-3"
"769",46896.4,19149.5,0.114,46504.6,20138.4,0.114062,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1981,"B4-D100-E0-F0-fla-3"
"770",44941.2,51072,0.114,44435.7,51165.5,0.114369,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1982,"B4-D100-E0-F0-fla-3"
"771",42274.4,28312.6,0.114,41770.9,29070,0.114191,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1983,"B4-D100-E0-F0-fla-3"
"772",41954.9,5461.22,0.114,41510,5785.18,0.113837,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1984,"B4-D100-E0-F0-fla-3"
"773",42971.5,48745.1,0.114,42572,50400.8,0.113864,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1985,"B4-D100-E0-F0-fla-3"
"774",41571.7,8980.4,0.114,41212.2,9298.86,0.113751,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1986,"B4-D100-E0-F0-fla-3"
"775",40957.4,31907.8,0.114,40760,33264,0.113129,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1987,"B4-D100-E0-F0-fla-3"
"776",40127.1,27379.8,0.114,40078.1,28769.6,0.112836,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1988,"B4-D100-E0-F0-fla-3"
"777",38993.5,11393.1,0.114,39116.2,12298.1,0.112175,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1989,"B4-D100-E0-F0-fla-3"
"778",38577,13403.6,0.114,38919.2,14096.6,0.111571,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1990,"B4-D100-E0-F0-fla-3"
"779",37189,40049.4,0.114,37729.5,42131.3,0.111117,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1991,"B4-D100-E0-F0-fla-3"
"780",34625,36243.8,0.114,35312.6,38465.6,0.110402,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1992,"B4-D100-E0-F0-fla-3"
"781",33856.6,18229.2,0.114,34759.8,20056,0.109338,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1993,"B4-D100-E0-F0-fla-3"
"782",35394,18444.7,0.114,36602.7,20058.3,0.108543,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1994,"B4-D100-E0-F0-fla-3"
"783",36438.3,21854.8,0.114,37960.3,23541.8,0.107886,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1995,"B4-D100-E0-F0-fla-3"
"784",35994.6,19688.8,0.114,37793.6,21993.1,0.10712,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1996,"B4-D100-E0-F0-fla-3"
"785",35000.3,28885.2,0.114,37036.2,32396.5,0.106267,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1997,"B4-D100-E0-F0-fla-3"
"786",33892,18407.4,0.114,36179.6,20808.8,0.105154,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1998,"B4-D100-E0-F0-fla-3"
"787",33479.3,20026.6,0.114,36152.1,22895.3,0.103836,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",1999,"B4-D100-E0-F0-fla-3"
"788",33176.4,7511.46,0.114,36263.7,8546.75,0.102615,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2000,"B4-D100-E0-F0-fla-3"
"789",32512.6,40834.4,0.114,35991.1,48933.8,0.101425,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2001,"B4-D100-E0-F0-fla-3"
"790",30773.1,7195.48,0.114,34478.6,8855.8,0.0999501,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2002,"B4-D100-E0-F0-fla-3"
"791",30562.5,36895.4,0.114,34867.4,44398.5,0.0978764,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2003,"B4-D100-E0-F0-fla-3"
"792",30418.6,29302.1,0.114,35364.8,35181.7,0.0960894,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2004,"B4-D100-E0-F0-fla-3"
"793",30853.8,41435.7,0.114,36576.8,52892.2,0.0941883,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2005,"B4-D100-E0-F0-fla-3"
"794",32475.9,19120.9,0.114,39159.3,24638.6,0.0924961,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2006,"B4-D100-E0-F0-fla-3"
"795",35205.9,7614.72,0.114,43289.1,9920.92,0.0906204,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2007,"B4-D100-E0-F0-fla-3"
"796",37104.4,37728,0.114,46590.2,51015.4,0.0889466,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2008,"B4-D100-E0-F0-fla-3"
"797",36205.4,16137,0.114,46439.4,22395.2,0.0869925,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2009,"B4-D100-E0-F0-fla-3"
"798",35539.1,20507.5,0.114,46760.9,28271.5,0.0846267,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2010,"B4-D100-E0-F0-fla-3"
"799",35132.1,58362.8,0.114,47476.6,78066.8,0.0824422,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2011,"B4-D100-E0-F0-fla-3"
"800",34171.8,25985.1,0.114,47438.2,34608.5,0.0803458,"B4-D100-E0-F0-fla",3,"B4","D100","E0","F0","fla",2012,"B4-D100-E0-F0-fla-3"
"801",89074.5,13614.6,0,95163.6,37924.9,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1913,"B4-D100-E0-F0-fla-4"
"802",89074.5,57474.3,0,95163.6,37546.5,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1914,"B4-D100-E0-F0-fla-4"
"803",87274.7,21795.1,0,95136.7,37162.5,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1915,"B4-D100-E0-F0-fla-4"
"804",86651.7,23683.8,0,95044.2,36771.2,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1916,"B4-D100-E0-F0-fla-4"
"805",86464,18481.9,0,94862.4,36370.5,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1917,"B4-D100-E0-F0-fla-4"
"806",84820.7,27873.3,0,94581.9,35958.9,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1918,"B4-D100-E0-F0-fla-4"
"807",81850.1,8758.6,0,94202.9,35532.9,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1919,"B4-D100-E0-F0-fla-4"
"808",78727.2,43099.3,0,93730.2,35091,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1920,"B4-D100-E0-F0-fla-4"
"809",74745.4,19999.8,0,93171,34629.2,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1921,"B4-D100-E0-F0-fla-4"
"810",72161.2,42565.2,0,92532.2,34142.3,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1922,"B4-D100-E0-F0-fla-4"
"811",70704.6,12446.4,0,91820,33622.9,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1923,"B4-D100-E0-F0-fla-4"
"812",70628.6,22543.1,0,91039.1,33062.3,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1924,"B4-D100-E0-F0-fla-4"
"813",70158.2,24176.6,0,90191.6,32468.8,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1925,"B4-D100-E0-F0-fla-4"
"814",68561.9,20597.8,0,89277.3,31757.3,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1926,"B4-D100-E0-F0-fla-4"
"815",66917.5,4621.34,0,88294.6,30991.5,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1927,"B4-D100-E0-F0-fla-4"
"816",65239.4,28839,0,87234.8,30196.1,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1928,"B4-D100-E0-F0-fla-4"
"817",62169.6,105556,0,86085.6,67926.2,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1929,"B4-D100-E0-F0-fla-4"
"818",59398.9,42087.2,0,84838.5,28518.9,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1930,"B4-D100-E0-F0-fla-4"
"819",64514.5,33967.2,0,86515,28541.7,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1931,"B4-D100-E0-F0-fla-4"
"820",73804.9,13817.3,0,89087.6,26812.8,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1932,"B4-D100-E0-F0-fla-4"
"821",80898.9,84039.9,0,89830.5,37619.6,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1933,"B4-D100-E0-F0-fla-4"
"822",83552.2,210445,0,88968,38596.9,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1934,"B4-D100-E0-F0-fla-4"
"823",87689.4,46125,0,87938.6,34952.8,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1935,"B4-D100-E0-F0-fla-4"
"824",106820,58712.1,0,87646.6,31901.4,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1936,"B4-D100-E0-F0-fla-4"
"825",128810,94147,0,87693.6,44451.6,0,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1937,"B4-D100-E0-F0-fla-4"
"826",142780,7284.25,0.114,87481.9,32235.1,0.198397,"B4-D100-E0-F0-fla",4,"B4","D100","E0","F0","fla",1938,"B4-D100-E0-F0-fla-4"
